Bin	Phylum	Depth	TvC20	TvC40	cynS	nit	URE	amiF	mauAB	qhpA	amo_pmo	hao	nxrAB	narGH	napA	narB	nasA	nirB	nrfA	nirA	nirK	norB	nosZ	xoxF	Fal1	Fal2	Fal3	Fal4	Frm1	Frm2	Frm3	coxL.I	acs
14_1009_16_30cm_Acidobacteria_9782_56_12	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14_1009_16_30cm_Actinobacteria_9609_68_17	Actinobacteria	Neither	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Actinobacteria_9618_67_15	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1
14_1009_16_30cm_Actinobacteria_9636_71_10	Actinobacteria	Neither	Decrease	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Actinobacteria_9637_68_8	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Actinobacteria_9642_69_10	Actinobacteria	Decrease	Increase	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Actinobacteria_9660_70_8	Actinobacteria	Neither	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
14_1009_16_30cm_Actinobacteria_9682_72_9	Actinobacteria	Decrease	Neither	Decrease	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1
14_1009_16_30cm_Actinobacteria_9696_69_13	Actinobacteria	Increase	Neither	Neither	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_30cm_Actinobacteria_9706_69_7	Actinobacteria	Neither	Increase	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
14_1009_16_30cm_Actinobacteria_9709_67_11	Actinobacteria	Neither	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Actinobacteria_9722_67_9	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Actinobacteria_9742_71_9	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_30cm_Actinobacteria_9744_68_10	Actinobacteria	Neither	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Actinobacteria_9751_68_8	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
14_1009_16_30cm_Actinobacteria_9867_68_7	Actinobacteria	Neither	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
14_1009_16_30cm_Alphaproteobacteria_9673_63_8	Alphaproteobacteria	Increase	Neither	Neither	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
14_1009_16_30cm_Bacteria_9603_66_16	Chloroflexi	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_30cm_Bacteria_9612_66_46	Chloroflexi	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_30cm_Bacteria_9613_67_9	RIF-WS3X	Increase	Increase	Increase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
14_1009_16_30cm_Bacteria_9615_55_12	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Bacteria_9621_54_11	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14_1009_16_30cm_Bacteria_9624_68_15	Rokubacteria	Neither	Neither	Decrease	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Bacteria_9630_62_9	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9649_66_14	RIF-WS3X	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
14_1009_16_30cm_Bacteria_9653_66_11	Chloroflexi	Decrease	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Bacteria_9654_65_6	Chloroflexi	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
14_1009_16_30cm_Bacteria_9655_67_9	Acidobacteria	Neither	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9659_61_10	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9661_54_9	Verrucomicrobia	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9664_55_6	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
14_1009_16_30cm_Bacteria_9669_68_9	Chloroflexi	Neither	Decrease	Decrease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9687_70_5	Acidobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_1009_16_30cm_Bacteria_9694_66_6	Actinobacteria	Neither	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9714_60_6	Acidobacteria	Increase	Increase	Neither	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9726_71_6	Deltaproteobacteria	Increase	Neither	Neither	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
14_1009_16_30cm_Bacteria_9773_55_8	Verrucomicrobia	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14_1009_16_30cm_Bacteria_9780_66_8	Chloroflexi	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_30cm_Bacteria_9806_67_10	Chloroflexi	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
14_1009_16_30cm_Bacteria_9810_70_15	Deltaproteobacteria	Increase	Neither	Neither	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1
14_1009_16_30cm_Bacteria_9849_68_13	Chloroflexi	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9859_55_10	Verrucomicrobia	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Bacteria_9880_68_9	Chloroflexi	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_30cm_Bacteria_9914_55_12	Verrucomicrobia	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_1009_16_30cm_Bacteria_9941_69_5	Chloroflexi	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
14_1009_16_30cm_Betaproteobacteria_9678_65_7	Betaproteobacteria	Neither	Neither	Neither	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1
14_1009_16_30cm_Betaproteobacteria_9820_62_10	Betaproteobacteria	Increase	Neither	Neither	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1
14_1009_16_30cm_Bradyrhizobium_9834_62_12	Alphaproteobacteria	Decrease	Neither	Neither	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1
14_1009_16_30cm_Burkholderiales_9712_66_6	Betaproteobacteria	Neither	Increase	Neither	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1
14_1009_16_30cm_Candidatus_Nitrososphaera_gargensis_9793_48_8	Thaumarchaeota	Increase	Neither	Neither	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_30cm_Gemmatimonadetes_9663_70_19	Gemmatimonadetes	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1
14_1009_16_30cm_Gemmatimonadetes_9668_70_23	Gemmatimonadetes	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Gemmatimonadetes_9701_60_11	Gemmatimonadetes	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
14_1009_16_30cm_Nitrospirae_9729_62_11	Nitrospirae	Increase	Neither	Neither	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Proteobacteria_9607_69_18	Gammaproteobacteria	Decrease	Neither	Neither	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1
14_1009_16_30cm_Proteobacteria_9895_65_5	Betaproteobacteria	Neither	Neither	Neither	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
14_1009_16_30cm_RBG_16_RIF_WS3X_71_46_curated_9690_70_9	RIF-WS3X	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_Rhizobiales_9807_66_8	Alphaproteobacteria	Increase	Neither	Neither	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1
14_1009_16_30cm_RIF_CHLX_9611_68_13	Chloroflexi	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_RIF_CHLX_9648_71_13	Chloroflexi	Increase	Neither	Neither	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_30cm_RIF_CHLX_9652_70_9	Chloroflexi	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_30cm_RIF_CHLX_9713_71_7	Chloroflexi	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
14_1009_16_30cm_Rokubacteria_9640_69_15	Rokubacteria	Neither	Neither	Neither	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1
14_1009_16_30cm_Solirubrobacterales_9656_70_9	Actinobacteria	Decrease	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
14_1009_16_30cm_Sphingobacteriales_9628_42_8	Bacteroidetes	Neither	Increase	Increase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
14_1009_16_40cm_Acidobacteria_10092_55_8	Acidobacteria	Increase	Decrease	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
14_1009_16_40cm_Acidobacteria_10109_67_6	Acidobacteria	Increase	Neither	Neither	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Acidobacteria_10131_59_8	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
14_1009_16_40cm_Acidobacteria_10162_58_8	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Acidobacteria_10203_64_9	Acidobacteria	Increase	Increase	Neither	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
14_1009_16_40cm_Acidobacteria_10259_65_9	Acidobacteria	Increase	Neither	Neither	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Acidobacteria_10325_64_5	Acidobacteria	Increase	Increase	Neither	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
14_1009_16_40cm_Actinobacteria_10055_68_7	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Actinobacteria_10064_69_6	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
14_1009_16_40cm_Actinobacteria_10073_71_8	Actinobacteria	Neither	Decrease	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Actinobacteria_10075_69_11	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Actinobacteria_10078_73_12	Actinobacteria	Increase	Neither	Neither	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1
14_1009_16_40cm_Actinobacteria_10144_70_13	Actinobacteria	Neither	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Actinobacteria_10239_70_8	Actinobacteria	Decrease	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1
14_1009_16_40cm_Alphaproteobacteria_10174_66_8	Alphaproteobacteria	Increase	Neither	Neither	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1
14_1009_16_40cm_Archaea_10256_57_10	Thaumarchaeota	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Armatimonadetes_10062_65_9	ANGP1	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Bacteria_10051_66_9	Chloroflexi	Increase	Neither	Neither	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_40cm_Bacteria_10068_52_7	Acidobacteria	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
14_1009_16_40cm_Bacteria_10076_68_15	Rokubacteria	Increase	Neither	Neither	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_40cm_Bacteria_10077_69_12	Rokubacteria	Increase	Neither	Neither	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Bacteria_10081_66_11	Chloroflexi	Increase	Increase	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_40cm_Bacteria_10082_68_14	Chloroflexi	Increase	Neither	Neither	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Bacteria_10086_63_7	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
14_1009_16_40cm_Bacteria_10087_67_7	Acidobacteria	Neither	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Bacteria_10089_71_7	Acidobacteria	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
14_1009_16_40cm_Bacteria_10099_56_7	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0
14_1009_16_40cm_Bacteria_10100_69_10	Rokubacteria	Increase	Neither	Decrease	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_40cm_Bacteria_10102_61_6	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
14_1009_16_40cm_Bacteria_10110_55_10	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
14_1009_16_40cm_Bacteria_10120_64_7	Chloroflexi	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
14_1009_16_40cm_Bacteria_10145_71_8	Acidobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Bacteria_10151_57_6	Acidobacteria	Increase	Neither	Neither	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1
14_1009_16_40cm_Bacteria_10153_70_20	Acidobacteria	Increase	Increase	Neither	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Bacteria_10157_53_6	Acidobacteria	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1
14_1009_16_40cm_Bacteria_10161_66_12	Chloroflexi	Increase	Neither	Neither	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14_1009_16_40cm_Bacteria_10175_68_8	Rokubacteria	Increase	Neither	Neither	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Bacteria_10176_71_10	Rokubacteria	Neither	Neither	Neither	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1
14_1009_16_40cm_Bacteria_10184_69_7	Chloroflexi	Increase	Decrease	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_1009_16_40cm_Bacteria_10189_60_6	Verrucomicrobia	Increase	Increase	Increase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Bacteria_10192_68_11	Actinobacteria	Increase	Neither	Neither	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Bacteria_10195_66_6	Acidobacteria	Increase	Increase	Neither	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1
14_1009_16_40cm_Bacteria_10197_68_6	Chloroflexi	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
14_1009_16_40cm_Bacteria_10210_70_8	Rokubacteria	Neither	Decrease	Neither	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Bacteria_10214_68_8	Chloroflexi	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Bacteria_10217_55_10	Verrucomicrobia	Increase	Increase	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Bacteria_10260_68_6	Rokubacteria	Increase	Neither	Neither	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1
14_1009_16_40cm_Bacteria_10276_56_6	Acidobacteria	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_1009_16_40cm_Bacteria_10360_70_6	Deltaproteobacteria	Increase	Neither	Neither	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1
14_1009_16_40cm_Bacteria_10380_61_12	Acidobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
14_1009_16_40cm_Bacteria_10388_55_12	Verrucomicrobia	Neither	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Bacteria_10405_68_5	Actinobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14_1009_16_40cm_Bacteria_10516_69_7	Rokubacteria	Increase	Increase	Neither	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Betaproteobacteria_10094_64_30	Betaproteobacteria	Increase	Neither	Decrease	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
14_1009_16_40cm_Betaproteobacteria_10178_65_9	Betaproteobacteria	Increase	Neither	Neither	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
14_1009_16_40cm_Betaproteobacteria_10251_65_7	Betaproteobacteria	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
14_1009_16_40cm_Burkholderiales_10114_69_7	Betaproteobacteria	Increase	Neither	Neither	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1
14_1009_16_40cm_Deltaproteobacteria_10053_55_6	Deltaproteobacteria	Increase	Neither	Neither	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Deltaproteobacteria_10098_55_8	Deltaproteobacteria	Increase	Neither	Neither	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1
14_1009_16_40cm_Euryarchaeota_10108_66_7	Euryarchaeota	Increase	Neither	Decrease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
14_1009_16_40cm_Euryarchaeota_10281_67_10	Euryarchaeota	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Gemmatimonadetes_10031_69_10	Gemmatimonadetes	Increase	Neither	Decrease	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Gemmatimonadetes_10039_70_24	Gemmatimonadetes	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Gemmatimonadetes_10088_60_13	Gemmatimonadetes	Increase	Neither	Neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Nitrososphaera_10107_34_8	Thaumarchaeota	Increase	Neither	Decrease	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14_1009_16_40cm_Nitrospirae_10061_58_17	Nitrospirae	Increase	Neither	Decrease	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1
14_1009_16_40cm_Proteobacteria_10137_68_9	Gammaproteobacteria	Neither	Neither	Neither	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1
